ID	TF	Peaks(/mnt/space/ivanyev/egrid/dfs/ctrl-subsampled0.02/peaks-interval)	RawFiles(/mnt/space/hughes/March2022/)	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_MACS2-PE	QC.FRiP_GEM	QC.FRiP_SISSRS	QC.FRiP_CPICS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP997544	BAZ2A	PEAKS997506	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH14548_BAZ2A_ChIP1_S398_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH14548_BAZ2A_ChIP1_S398_L004_R2_001.fastq.gz	24	1	12	0	215	8.01245992884191E-05	3.01186995666804E-06	4.69497375598254E-06	0	0.996955	1.008271	0.997225	373.063181	1.268688	66034274	86.3312769176194	76489398
EXP997545	MTERF2	PEAKS997507	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13834_MTERF2_ChIP2_S399_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13834_MTERF2_ChIP2_S399_L004_R2_001.fastq.gz	25	10	14	4	205	0.000104628339213	4.24285954879353E-05	1.71734791260691E-05	8.27405716998285E-06	0.997169	1.007823	0.997485	414.140221	1.230882	60674596	86.7529587567039	69939512
EXP997546	GABPA	PEAKS997508	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15570_GABPA_ChIP1_S400_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15570_GABPA_ChIP1_S400_L004_R2_001.fastq.gz	44117	26605	7058	4181	290	0.298700969268278	0.15440430856609	0.023690970775233	0.023817316373532	0.944033	2.332535	0.962561	37.315939	1.2725	67598422	89.2462468898739	75743714
EXP997547	CTCF	PEAKS997509	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15572_CTCF_ChIP1_S401_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15572_CTCF_ChIP1_S401_L004_R2_001.fastq.gz	74938	45405	16404	45376	235	0.247940378847599	0.106467825565602	0.019791753933997	0.100222036126684	0.988534	1.2826	0.989091	95.509927	1.149815	50773138	84.6691759345085	59966496
EXP997548	GABPA	PEAKS997510	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15570_GABPA_ChIP2_S402_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15570_GABPA_ChIP2_S402_L004_R2_001.fastq.gz	4195	3371	3376	8003	260	0.012294618674586	0.008922157211204	0.003396892930131	0.012332835921946	0.997435	1.035265	0.997768	476.515039	1.563093	37311214	81.7730995901265	45627736
EXP997549	CTCF	PEAKS997511	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15572_CTCF_ChIP2_S403_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15572_CTCF_ChIP2_S403_L004_R2_001.fastq.gz	58529	19205	7073	314	330	0.094543492051397	0.029365444871881	0.004002427897827	0.000821464012291	0.99404	1.045015	0.994858	200.183553	1.4097	77456710	90.6348844312844	85460152
EXP997550	FLI1	PEAKS997512	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15568_FLI1_ChIP1_S404_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15568_FLI1_ChIP1_S404_L004_R2_001.fastq.gz	61816	44280	16798	52305	250	0.27050159828434	0.1303447089494	0.038438364554088	0.105166154596611	0.982709	1.546903	0.984206	68.519235	1.203267	46268136	82.248281853588	56254228
EXP997551	cJUN	PEAKS997513	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15571_cJUN_ChIP2_S405_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15571_cJUN_ChIP2_S405_L004_R2_001.fastq.gz	2438	46	699	419	255	0.00343815691294	5.68391029649848E-05	0.000329150520855	0.000517737501729	0.996879	1.011744	0.997257	383.623435	1.182206	58818026	85.6823960760166	68646570
EXP997552	FLI1	PEAKS997514	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15568_FLI1_ChIP2_S406_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15568_FLI1_ChIP2_S406_L004_R2_001.fastq.gz	35831	13366	8292	2472	340	0.096530326759356	0.030268225932049	0.01089518684531	0.0044228012076	0.994238	1.068674	0.994512	188.270059	1.261216	67216600	88.2958333791999	76126582
EXP997553	cJUN	PEAKS997515	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15571_cJUN_ChIP1_S407_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15571_cJUN_ChIP1_S407_L004_R2_001.fastq.gz	31837	17138	13691	60086	235	0.066852843045572	0.032292739326164	0.012512004853019	0.070839510485762	0.996523	1.091091	0.996699	313.96212	1.25027	32903700	85.2597671441869	38592294
EXP997554	ZNF700	PEAKS997516	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13745_ZNF700_ChIP2_S408_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13745_ZNF700_ChIP2_S408_L004_R2_001.fastq.gz	25959	7637	5739	2675	250	0.042519560633828	0.015017267894461	0.003807400507379	0.006353187165007	0.99431	1.078034	0.99508	221.985748	1.338829	68691786	84.0480959422796	81729140
EXP997555	ZNF700	PEAKS997517	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13745_ZNF700_ChIP3_S409_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13745_ZNF700_ChIP3_S409_L004_R2_001.fastq.gz	18782	7989	7544	26753	245	0.040612282605091	0.018954176263051	0.00585231121997	0.033545666382187	0.995668	1.102808	0.996219	288.672146	1.285719	41109700	83.7684256221833	49075412
EXP997556	EGFP_Old	PEAKS997518	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH16502_GFP_ChIP2_S410_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH16502_GFP_ChIP2_S410_L004_R2_001.fastq.gz	13	0	1	11	220	0.000531178030676	0	6.2344839281238E-07	9.35172589218582E-06	0.997255	1.008646	0.997688	461.484182	1.22978	52156102	86.7681464037089	60109734
EXP997557	EGFP	PEAKS997519	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13195_GFP_ChIP1_S411_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13195_GFP_ChIP1_S411_L004_R2_001.fastq.gz	6	0	1	8	205	6.94868991522598E-05	0	2.2819999721596E-07	6.16139992483092E-06	0.997444	1.007052	0.997791	473.673614	1.250872	51220252	85.4180613183928	59964194
EXP997558	ZNF536	PEAKS997520	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13710_ZNF536_ChIP1_S412_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13710_ZNF536_ChIP1_S412_L004_R2_001.fastq.gz	249	11	219	908	205	0.000439224308336	2.61055496830242E-05	9.96643527467014E-05	0.000715241978726	0.997534	1.009506	0.997898	500.691721	1.224356	45421444	84.3098461711628	53874424
EXP997559	GPBP1	PEAKS997521	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13865_GPBP1_ChIP1_S413_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13865_GPBP1_ChIP1_S413_L004_R2_001.fastq.gz	20	2	2	11821	185	0.000544602344611	1.02352132097264E-05	1.3350278099643E-06	0.007118101277168	0.998075	1.014361	0.99847	710.531417	1.138344	31442424	75.0764746805484	41880528
EXP997560	YY1	PEAKS997522	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15832_YY1_ChIP2_S414_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH15832_YY1_ChIP2_S414_L004_R2_001.fastq.gz	17547	6386	8606	16545	260	0.055884348693513	0.017933221434966	0.0106415170226	0.021206279261911	0.99593	1.085348	0.996317	288.114223	1.29594	41978034	84.9373938789281	49422324
EXP997561	EGFP_Old	PEAKS997523	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH16502_EGFP_old_Input1_S415_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH16502_EGFP_old_Input1_S415_L004_R2_001.fastq.gz	16	0	1	21	215	0.000669699644505	0	1.6350088977184E-07	1.40065762237878E-05	0.997161	1.008505	0.997682	460.979738	1.147864	51737344	84.8832858887861	60951156
EXP997562	ZNF233	PEAKS997524	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13672_ZNF233_ChIP3_S416_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13672_ZNF233_ChIP3_S416_L004_R2_001.fastq.gz	33	2	14	2317	210	0.000946442913947	9.78608657526194E-06	8.50266538506365E-06	0.001571789888871	0.997656	1.013202	0.998052	552.740533	1.245066	37348936	77.0627171796528	48465636
EXP997563	ZNF358	PEAKS997525	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13684_ZNF358_ChIP3_S417_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13684_ZNF358_ChIP3_S417_L004_R2_001.fastq.gz	86	26	148	1395	220	0.000366640773957	3.99689287479698E-05	8.16326530612245E-05	0.001125485488313	0.997541	1.010172	0.997858	492.565227	1.41157	41130228	81.7836800447694	50291486
EXP997564	ZNF469	PEAKS997526	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13695_ZNF469_ChIP1_S335_L003_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13695_ZNF469_ChIP1_S335_L003_R2_001.fastq.gz	24	2	8	0	185	0.000101851395939	4.99884151847809E-06	6.56097949300249E-06	0	0.997408	1.007526	0.997582	428.494913	1.147115	54769812	83.0556492047315	65943512
EXP997565	ZNF469	PEAKS997527	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13695_ZNF469_ChIP2_S418_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13695_ZNF469_ChIP2_S418_L004_R2_001.fastq.gz	12	0	4	7112	255	0.000249934629239	0	1.60160470676219E-06	0.004603264812188	0.998035	1.012816	0.998236	596.610379	1.270847	32298654	85.4238604444966	37809874
EXP997566	ZNF471	PEAKS997528	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13697_ZNF471_ChIP3_S419_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13697_ZNF471_ChIP3_S419_L004_R2_001.fastq.gz	32892	26453	6084	5068	295	0.140682982464951	0.101808795235445	0.012028775039571	0.014461673700913	0.971195	1.744001	0.978307	59.452967	1.463161	81361966	87.7312456619317	92740010
EXP997567	ZSCAN2	PEAKS997529	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13786_ZSCAN2_ChIP3_S420_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13786_ZSCAN2_ChIP3_S420_L004_R2_001.fastq.gz	23687	3635	3622	1853	285	0.036125121083514	0.006569275207273	0.002424373055122	0.0032353057051	0.996486	1.027952	0.996692	311.91437	1.352674	57480052	87.816404602871	65454800
EXP997568	FAM200B	PEAKS997530	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13598_FAM200B_ChIP1_S421_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13598_FAM200B_ChIP1_S421_L004_R2_001.fastq.gz	2175	354	1662	1234	225	0.003970417861929	0.000575239311562	0.001038676797151	0.001795573514032	0.997318	1.011783	0.997555	426.440406	1.189053	53523086	85.67234152379	62474172
EXP997569	FAM200B	PEAKS997531	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13598_FAM200B_ChIP2_S422_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13598_FAM200B_ChIP2_S422_L004_R2_001.fastq.gz	2595	494	1878	1616	240	0.004873056005786	0.00084159070548	0.001151150747889	0.002312103546192	0.997072	1.012864	0.997362	395.677635	1.224066	56285012	84.8189498197125	66359006
EXP997570	ZNF207	PEAKS997532	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13666_ZNF207_ChIP3_S423_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13666_ZNF207_ChIP3_S423_L004_R2_001.fastq.gz	23	2	6	884	205	0.000806717580019	1.51277470124492E-05	3.79986062398013E-06	0.000583601235457	0.997559	1.011392	0.997941	523.531384	1.147196	39359956	81.5974357811292	48236756
EXP997571	ZNF230	PEAKS997533	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13671_ZNF230_ChIP3_S424_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13671_ZNF230_ChIP3_S424_L004_R2_001.fastq.gz	417	173	435	260	245	0.001103117389804	0.000307342909897	0.000209041630545	0.000501522877829	0.996896	1.010567	0.99726	381.787056	1.231771	60223346	85.7301703552602	70247552
EXP997572	ZNF234	PEAKS997534	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13673_ZNF234_ChIP3_S425_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13673_ZNF234_ChIP3_S425_L004_R2_001.fastq.gz	1107	1192	1171	2693	250	0.003044524546014	0.002089504602894	0.00076343520339	0.003449472191933	0.997352	1.014595	0.997675	454.546165	1.293167	44590620	83.5243996872608	53386340
EXP997573	ZNF493	PEAKS997535	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13700_ZNF493_ChIP3_S426_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13700_ZNF493_ChIP3_S426_L004_R2_001.fastq.gz	1035	975	881	1245	270	0.004643927467304	0.003098957014297	0.000762808702646	0.002584005148255	0.996896	1.029533	0.997348	408.143965	1.312134	49247186	84.9680967542575	57959620
EXP997574	CONTROL	CONTROL	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13598_FAM200B_Input2_S427_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13598_FAM200B_Input2_S427_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	200	CONTROL	CONTROL	CONTROL	CONTROL	0.997722	1.008466	0.998005	528.661005	1.155485	45865800	84.6042846337688	54212148
EXP997575	CONTROL	CONTROL	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13695_ZNF469_Input1_S428_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13695_ZNF469_Input1_S428_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	285	CONTROL	CONTROL	CONTROL	CONTROL	0.997033	1.006387	0.997272	379.48396	1.194884	64068382	88.6564555983641	72265896
EXP997576	ZNF226	PEAKS997536	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13667_ZNF226_ChIP1_S336_L003_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13667_ZNF226_ChIP1_S336_L003_R2_001.fastq.gz	20	8	13	5011	170	0.000579107073708	5.3800300900798E-05	1.58702952509728E-05	0.004537317412253	0.998599	1.026642	0.998855	967.640488	1.172734	25529248	67.6693798831801	37726440
EXP997577	ZNF280D	PEAKS997537	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13677_ZNF280D_ChIP1_S429_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13677_ZNF280D_ChIP1_S429_L004_R2_001.fastq.gz	12773	2152	2277	20608	235	0.018624413224639	0.003894546757327	0.001371376153483	0.017538966701695	0.996751	1.024726	0.997467	436.858888	1.205033	38532452	83.1831512098762	46322424
EXP997578	GPBP1	PEAKS997538	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13865_GPBP1_ChIP3_S430_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13865_GPBP1_ChIP3_S430_L004_R2_001.fastq.gz	94	51	41	13	200	0.001672785653507	0.000244717137607	0.000101288854175	3.08901521242468E-05	0.996461	1.010831	0.997169	377.413166	1.261305	63387538	79.2730542411581	79961014
EXP997579	ZNF536	PEAKS997539	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13710_ZNF536_ChIP3_S431_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13710_ZNF536_ChIP3_S431_L004_R2_001.fastq.gz	8	1	4	13271	220	0.000151327251041	4.49486884281188E-06	1.14575088150106E-06	0.007908589526903	0.998149	1.012961	0.998448	691.057298	1.297603	31953080	82.4767973446425	38741902
EXP997580	ZNF286B	PEAKS997540	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13678_ZNF286B_ChIP1_S432_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13678_ZNF286B_ChIP1_S432_L004_R2_001.fastq.gz	429	179	394	957	215	0.000922494686199	0.000369653002691	0.000261000606982	0.001192456952669	0.997524	1.011116	0.997844	488.997265	1.374144	50484566	83.7119114161345	60307506
EXP997581	ZNF286B	PEAKS997541	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13678_ZNF286B_ChIP2_S433_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13678_ZNF286B_ChIP2_S433_L004_R2_001.fastq.gz	18	2	16	20567	205	0.000412111617401	4.11171796152301E-06	1.29225421647866E-05	0.013504643950482	0.998519	1.016408	0.998796	902.139409	1.23379	24797116	77.2908332260071	32082868
EXP997582	CONTROL	CONTROL	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13678_ZNF286B_Input1_S434_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13678_ZNF286B_Input1_S434_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	215	CONTROL	CONTROL	CONTROL	CONTROL	0.997866	1.009805	0.998204	591.998435	1.281805	38317654	83.237926807312	46033888
EXP997583	ZNF14	PEAKS997542	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13662_ZNF14_ChIP3_S435_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13662_ZNF14_ChIP3_S435_L004_R2_001.fastq.gz	230	306	261	4197	235	0.003260700855515	0.00266635828983	0.000693617367865	0.005222607607892	0.997202	1.049724	0.997716	498.738458	1.320253	36574136	80.8781600943768	45221276
EXP997584	ZBED2	PEAKS997543	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13600_ZBED2_ChIP3_S436_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13600_ZBED2_ChIP3_S436_L004_R2_001.fastq.gz	1230	1094	1250	25887	220	0.005506361530716	0.004006847658513	0.001575174252851	0.019862032113694	0.997842	1.043459	0.998182	607.544414	1.253024	28464490	78.2772750935205	36363670
EXP997585	ZSCAN12	PEAKS997544	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13784_ZSCAN12_ChIP3_S437_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13784_ZSCAN12_ChIP3_S437_L004_R2_001.fastq.gz	15893	395	2801	375	320	0.029877522888774	0.001874108628054	0.002513881620374	0.000644273335976	0.996732	1.028889	0.996976	344.985369	1.404925	54687738	87.7190524680116	62344196
EXP997586	PRDM5	PEAKS997545	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13637_PRDM5_ChIP3_S438_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13637_PRDM5_ChIP3_S438_L004_R2_001.fastq.gz	110461	64374	16625	61990	255	0.322466837275176	0.146838415796301	0.025102185635588	0.128448246831964	0.982933	1.442092	0.984238	68.226123	1.317393	52343592	85.3950098150211	61295844
EXP997587	ZNF606	PEAKS997546	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13721_ZNF606_ChIP3_S439_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13721_ZNF606_ChIP3_S439_L004_R2_001.fastq.gz	379	301	483	1462	215	0.001065829356184	0.000474431174826	0.000282800229125	0.001514072917882	0.997644	1.011541	0.997974	526.356007	1.227023	44988822	77.7654562848165	57851936
EXP997588	ZNF446	PEAKS997547	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13694_ZNF446_ChIP3_S440_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13694_ZNF446_ChIP3_S440_L004_R2_001.fastq.gz	24	2	8	189	200	0.000360122008188	9.57077093516959E-06	4.87239247608634E-06	0.000151653215818	0.998172	1.013908	0.998424	680.96055	1.167155	33442674	76.4708322315615	43732588
EXP997589	ZXDC	PEAKS997548	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13791_ZXDC_ChIP3_S441_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13791_ZXDC_ChIP3_S441_L004_R2_001.fastq.gz	18047	7478	12380	23017	265	0.07027199556705	0.021439342246034	0.017533196284239	0.031171138376274	0.996307	1.101964	0.996606	311.732537	1.296427	30279986	86.1021950496561	35167496
EXP997590	ZNF347	PEAKS997549	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13683_ZNF347_ChIP3_S442_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13683_ZNF347_ChIP3_S442_L004_R2_001.fastq.gz	16082	8009	5476	3028	250	0.075797263184706	0.052303173697515	0.010432235028554	0.022881296774035	0.97075	1.605993	0.98424	104.07505	1.420986	76864368	76.1904724143517	100884488
EXP997591	ZNF750	PEAKS997550	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13758_ZNF750_ChIP3_S443_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13758_ZNF750_ChIP3_S443_L004_R2_001.fastq.gz	545	302	635	2236	210	0.001110061897837	0.00043398573092	0.000356140162074	0.002158589989975	0.99774	1.011682	0.997982	522.18539	1.232545	44409264	81.6573844285227	54384872
EXP997592	ZNF382	PEAKS997551	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13685_ZNF382_ChIP3_S444_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13685_ZNF382_ChIP3_S444_L004_R2_001.fastq.gz	230742	190953	10371	545	305	0.498605981782338	0.319170927699036	0.018176268880162	0.003417527198014	0.982786	1.49548	0.983353	61.991661	2.048146	67374670	85.3742644883973	78916838
EXP997593	ZXDA	PEAKS997552	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13789_ZXDA_ChIP3_S445_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13789_ZXDA_ChIP3_S445_L004_R2_001.fastq.gz	647	362	583	24059	190	0.002168776144029	0.001225226896307	0.000689614113771	0.016883243905911	0.998223	1.028679	0.998468	705.792197	1.246342	29054438	75.7455324261804	38357956
EXP997594	ANKZF1	PEAKS997553	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13618_ANKZF1_ChIP3_S337_L003_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13618_ANKZF1_ChIP3_S337_L003_R2_001.fastq.gz	23	0	3	15034	230	0.004002713860136	0	1.97005494592691E-06	0.00988759632611	0.998282	1.014216	0.998519	727.148496	1.139112	35202444	78.5492479186229	44815762
EXP997595	CONTROL	CONTROL	9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13600_ZBED2_Input3_S446_L004_R1_001.fastq.gz;9TEIJ7M/RAZ19674.20220317/220309_A00987_0384_AHCVLNDSX3/pTH13600_ZBED2_Input3_S446_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	230	CONTROL	CONTROL	CONTROL	CONTROL	0.997872	1.010116	0.998269	617.772313	1.207633	37285562	80.8137257069388	46137660
